"user_id","title","video_url","video_thumbnail_url","createdAt"
"419","380 upload rate (do not use)","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fa16464d0-8935-4d2d-b650-8a3ee2343f54.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fedd949c4-0dcb-4a57-8ddf-f06f0e16a9d9.webp","2025-03-10 18:02:37.407485"
"419","11am Service March 02, 2025","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F1407fc6e-7534-411a-bab2-5fccc011fb66.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fb6baddb4-2789-4a08-a838-4c1eb1224f13.webp","2025-03-03 16:44:05.285326"
"419","8am Service February 23, 2025","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Feb342ff4-b0a3-40d0-b518-5e3f538e74e1.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F19ca1028-c0e1-42f7-8eef-5578ac9366b0.webp","2025-02-24 16:12:25.691359"
"419","11am Service February 16, 2025","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F83837ffd-8530-4404-bbb9-631dedbb35be.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F810cda4b-38b7-40ed-9705-351c72201e8b.webp","2025-02-17 18:27:59.746105"
"419","11am Service February 09, 2025","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F8615885d-f7a3-4abc-b586-e5724276d45d.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fe00c8e6e-e1d6-4f1c-b1c1-1a80a496fa4b.webp","2025-02-10 16:22:14.810085"
"419","11am Service February 02, 2025","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F04871d71-4177-4ed4-a595-34e711024ef0.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F2512e63f-c616-452b-b8c3-adfad89c31e7.webp","2025-02-03 15:53:15.000743"
"419","11am Service January 26, 2025","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F7e394463-0599-4d1e-8438-39e7f8d997d3.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F0bfb925d-559c-4c43-b143-6e412adc75fe.webp","2025-01-28 20:33:20.287373"
"419","11am Service January 19, 2025","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F0d5210ff-9c70-47aa-956d-11b7ec049504.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fa354990c-3a44-446f-863c-a02f79803ffd.webp","2025-01-21 17:03:25.282163"
"419","8am Service January 12, 2025","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fb64f647e-9899-4541-9604-11a116aaae88.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fce599e6e-cb85-4241-bcd7-3e4dd34167bc.webp","2025-01-13 16:55:02.248958"
"419","8am Service January 05, 2025","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fdff3ce78-53f7-4603-af72-df2676008e1a.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fa77cb7c5-6f4e-4d3e-98a7-47b616c3c013.webp","2025-01-07 15:38:47.708707"
